MCS_value, Channel_width_MHz,  short_GI, Throughput_Mbits_per_s,  Distance_m,Protocol
7,		20 , 		1,		0 , 		118,tcp
7,		40 , 		0,		0 , 		118,tcp
7,		40 , 		1,		0 , 		118,tcp
0,		20 , 		0,		0 , 		119,tcp
0,		20 , 		1,		0 , 		119,tcp
0,		40 , 		0,		0 , 		119,tcp
0,		40 , 		1,		0 , 		119,tcp
1,		20 , 		0,		0 , 		119,tcp
1,		20 , 		1,		0 , 		119,tcp
1,		40 , 		0,		0 , 		119,tcp
1,		40 , 		1,		0 , 		119,tcp
2,		20 , 		0,		0 , 		119,tcp
2,		20 , 		1,		0 , 		119,tcp
2,		40 , 		0,		0 , 		119,tcp
2,		40 , 		1,		0 , 		119,tcp
3,		20 , 		0,		0 , 		119,tcp
3,		20 , 		1,		0 , 		119,tcp
3,		40 , 		0,		0 , 		119,tcp
3,		40 , 		1,		0 , 		119,tcp
4,		20 , 		0,		0 , 		119,tcp
4,		20 , 		1,		0 , 		119,tcp
4,		40 , 		0,		0 , 		119,tcp
4,		40 , 		1,		0 , 		119,tcp
5,		20 , 		0,		0 , 		119,tcp
5,		20 , 		1,		0 , 		119,tcp
5,		40 , 		0,		0 , 		119,tcp
5,		40 , 		1,		0 , 		119,tcp
6,		20 , 		0,		0 , 		119,tcp
6,		20 , 		1,		0 , 		119,tcp
6,		40 , 		0,		0 , 		119,tcp
6,		40 , 		1,		0 , 		119,tcp
7,		20 , 		0,		0 , 		119,tcp
7,		20 , 		1,		0 , 		119,tcp
7,		40 , 		0,		0 , 		119,tcp
7,		40 , 		1,		0 , 		119,tcp
0,		20 , 		0,		0 , 		120,tcp
0,		20 , 		1,		0 , 		120,tcp
0,		40 , 		0,		0 , 		120,tcp
0,		40 , 		1,		0 , 		120,tcp
1,		20 , 		0,		0 , 		120,tcp
1,		20 , 		1,		0 , 		120,tcp
1,		40 , 		0,		0 , 		120,tcp
1,		40 , 		1,		0 , 		120,tcp
2,		20 , 		0,		0 , 		120,tcp
2,		20 , 		1,		0 , 		120,tcp
2,		40 , 		0,		0 , 		120,tcp
2,		40 , 		1,		0 , 		120,tcp
3,		20 , 		0,		0 , 		120,tcp
3,		20 , 		1,		0 , 		120,tcp
3,		40 , 		0,		0 , 		120,tcp
3,		40 , 		1,		0 , 		120,tcp
4,		20 , 		0,		0 , 		120,tcp
4,		20 , 		1,		0 , 		120,tcp
4,		40 , 		0,		0 , 		120,tcp
4,		40 , 		1,		0 , 		120,tcp
5,		20 , 		0,		0 , 		120,tcp
5,		20 , 		1,		0 , 		120,tcp
5,		40 , 		0,		0 , 		120,tcp
5,		40 , 		1,		0 , 		120,tcp
6,		20 , 		0,		0 , 		120,tcp
6,		20 , 		1,		0 , 		120,tcp
6,		40 , 		0,		0 , 		120,tcp
6,		40 , 		1,		0 , 		120,tcp
7,		20 , 		0,		0 , 		120,tcp
7,		20 , 		1,		0 , 		120,tcp
7,		40 , 		0,		0 , 		120,tcp
7,		40 , 		1,		0 , 		120,tcp
0,		20 , 		0,		0 , 		121,tcp
0,		20 , 		1,		0 , 		121,tcp
0,		40 , 		0,		0 , 		121,tcp
0,		40 , 		1,		0 , 		121,tcp
1,		20 , 		0,		0 , 		121,tcp
1,		20 , 		1,		0 , 		121,tcp
1,		40 , 		0,		0 , 		121,tcp
1,		40 , 		1,		0 , 		121,tcp
2,		20 , 		0,		0 , 		121,tcp
2,		20 , 		1,		0 , 		121,tcp
2,		40 , 		0,		0 , 		121,tcp
2,		40 , 		1,		0 , 		121,tcp
3,		20 , 		0,		0 , 		121,tcp
3,		20 , 		1,		0 , 		121,tcp
3,		40 , 		0,		0 , 		121,tcp
3,		40 , 		1,		0 , 		121,tcp
4,		20 , 		0,		0 , 		121,tcp
4,		20 , 		1,		0 , 		121,tcp
4,		40 , 		0,		0 , 		121,tcp
4,		40 , 		1,		0 , 		121,tcp
5,		20 , 		0,		0 , 		121,tcp
5,		20 , 		1,		0 , 		121,tcp
5,		40 , 		0,		0 , 		121,tcp
5,		40 , 		1,		0 , 		121,tcp
6,		20 , 		0,		0 , 		121,tcp
6,		20 , 		1,		0 , 		121,tcp
6,		40 , 		0,		0 , 		121,tcp
6,		40 , 		1,		0 , 		121,tcp
7,		20 , 		0,		0 , 		121,tcp
7,		20 , 		1,		0 , 		121,tcp
7,		40 , 		0,		0 , 		121,tcp
7,		40 , 		1,		0 , 		121,tcp
0,		20 , 		0,		0 , 		122,tcp
0,		20 , 		1,		0 , 		122,tcp
0,		40 , 		0,		0 , 		122,tcp
0,		40 , 		1,		0 , 		122,tcp
1,		20 , 		0,		0 , 		122,tcp
1,		20 , 		1,		0 , 		122,tcp
1,		40 , 		0,		0 , 		122,tcp
1,		40 , 		1,		0 , 		122,tcp
2,		20 , 		0,		0 , 		122,tcp
2,		20 , 		1,		0 , 		122,tcp
2,		40 , 		0,		0 , 		122,tcp
2,		40 , 		1,		0 , 		122,tcp
3,		20 , 		0,		0 , 		122,tcp
3,		20 , 		1,		0 , 		122,tcp
3,		40 , 		0,		0 , 		122,tcp
3,		40 , 		1,		0 , 		122,tcp
4,		20 , 		0,		0 , 		122,tcp
4,		20 , 		1,		0 , 		122,tcp
4,		40 , 		0,		0 , 		122,tcp
4,		40 , 		1,		0 , 		122,tcp
5,		20 , 		0,		0 , 		122,tcp
5,		20 , 		1,		0 , 		122,tcp
5,		40 , 		0,		0 , 		122,tcp
5,		40 , 		1,		0 , 		122,tcp
6,		20 , 		0,		0 , 		122,tcp
6,		20 , 		1,		0 , 		122,tcp
6,		40 , 		0,		0 , 		122,tcp
6,		40 , 		1,		0 , 		122,tcp
7,		20 , 		0,		0 , 		122,tcp
7,		20 , 		1,		0 , 		122,tcp
7,		40 , 		0,		0 , 		122,tcp
7,		40 , 		1,		0 , 		122,tcp
0,		20 , 		0,		0 , 		123,tcp
0,		20 , 		1,		0 , 		123,tcp
0,		40 , 		0,		0 , 		123,tcp
0,		40 , 		1,		0 , 		123,tcp
1,		20 , 		0,		0 , 		123,tcp
1,		20 , 		1,		0 , 		123,tcp
1,		40 , 		0,		0 , 		123,tcp
1,		40 , 		1,		0 , 		123,tcp
2,		20 , 		0,		0 , 		123,tcp
2,		20 , 		1,		0 , 		123,tcp
2,		40 , 		0,		0 , 		123,tcp
2,		40 , 		1,		0 , 		123,tcp
3,		20 , 		0,		0 , 		123,tcp
3,		20 , 		1,		0 , 		123,tcp
3,		40 , 		0,		0 , 		123,tcp
3,		40 , 		1,		0 , 		123,tcp
4,		20 , 		0,		0 , 		123,tcp
4,		20 , 		1,		0 , 		123,tcp
4,		40 , 		0,		0 , 		123,tcp
4,		40 , 		1,		0 , 		123,tcp
5,		20 , 		0,		0 , 		123,tcp
5,		20 , 		1,		0 , 		123,tcp
5,		40 , 		0,		0 , 		123,tcp
5,		40 , 		1,		0 , 		123,tcp
6,		20 , 		0,		0 , 		123,tcp
6,		20 , 		1,		0 , 		123,tcp
6,		40 , 		0,		0 , 		123,tcp
6,		40 , 		1,		0 , 		123,tcp
7,		20 , 		0,		0 , 		123,tcp
7,		20 , 		1,		0 , 		123,tcp
7,		40 , 		0,		0 , 		123,tcp
7,		40 , 		1,		0 , 		123,tcp
0,		20 , 		0,		0 , 		124,tcp
0,		20 , 		1,		0 , 		124,tcp
0,		40 , 		0,		0 , 		124,tcp
0,		40 , 		1,		0 , 		124,tcp
1,		20 , 		0,		0 , 		124,tcp
1,		20 , 		1,		0 , 		124,tcp
1,		40 , 		0,		0 , 		124,tcp
1,		40 , 		1,		0 , 		124,tcp
2,		20 , 		0,		0 , 		124,tcp
2,		20 , 		1,		0 , 		124,tcp
2,		40 , 		0,		0 , 		124,tcp
2,		40 , 		1,		0 , 		124,tcp
3,		20 , 		0,		0 , 		124,tcp
3,		20 , 		1,		0 , 		124,tcp
3,		40 , 		0,		0 , 		124,tcp
3,		40 , 		1,		0 , 		124,tcp
4,		20 , 		0,		0 , 		124,tcp
4,		20 , 		1,		0 , 		124,tcp
4,		40 , 		0,		0 , 		124,tcp
4,		40 , 		1,		0 , 		124,tcp
5,		20 , 		0,		0 , 		124,tcp
5,		20 , 		1,		0 , 		124,tcp
5,		40 , 		0,		0 , 		124,tcp
5,		40 , 		1,		0 , 		124,tcp
6,		20 , 		0,		0 , 		124,tcp
6,		20 , 		1,		0 , 		124,tcp
6,		40 , 		0,		0 , 		124,tcp
6,		40 , 		1,		0 , 		124,tcp
7,		20 , 		0,		0 , 		124,tcp
7,		20 , 		1,		0 , 		124,tcp
7,		40 , 		0,		0 , 		124,tcp
7,		40 , 		1,		0 , 		124,tcp
0,		20 , 		0,		0 , 		125,tcp
0,		20 , 		1,		0 , 		125,tcp
0,		40 , 		0,		0 , 		125,tcp
0,		40 , 		1,		0 , 		125,tcp
1,		20 , 		0,		0 , 		125,tcp
1,		20 , 		1,		0 , 		125,tcp
1,		40 , 		0,		0 , 		125,tcp
1,		40 , 		1,		0 , 		125,tcp
2,		20 , 		0,		0 , 		125,tcp
2,		20 , 		1,		0 , 		125,tcp
2,		40 , 		0,		0 , 		125,tcp
2,		40 , 		1,		0 , 		125,tcp
3,		20 , 		0,		0 , 		125,tcp
3,		20 , 		1,		0 , 		125,tcp
3,		40 , 		0,		0 , 		125,tcp
3,		40 , 		1,		0 , 		125,tcp
4,		20 , 		0,		0 , 		125,tcp
4,		20 , 		1,		0 , 		125,tcp
4,		40 , 		0,		0 , 		125,tcp
4,		40 , 		1,		0 , 		125,tcp
5,		20 , 		0,		0 , 		125,tcp
5,		20 , 		1,		0 , 		125,tcp
5,		40 , 		0,		0 , 		125,tcp
5,		40 , 		1,		0 , 		125,tcp
6,		20 , 		0,		0 , 		125,tcp
6,		20 , 		1,		0 , 		125,tcp
6,		40 , 		0,		0 , 		125,tcp
6,		40 , 		1,		0 , 		125,tcp
7,		20 , 		0,		0 , 		125,tcp
7,		20 , 		1,		0 , 		125,tcp
7,		40 , 		0,		0 , 		125,tcp
7,		40 , 		1,		0 , 		125,tcp
0,		20 , 		0,		0 , 		126,tcp
0,		20 , 		1,		0 , 		126,tcp
0,		40 , 		0,		0 , 		126,tcp
0,		40 , 		1,		0 , 		126,tcp
1,		20 , 		0,		0 , 		126,tcp
1,		20 , 		1,		0 , 		126,tcp
1,		40 , 		0,		0 , 		126,tcp
1,		40 , 		1,		0 , 		126,tcp
2,		20 , 		0,		0 , 		126,tcp
2,		20 , 		1,		0 , 		126,tcp
2,		40 , 		0,		0 , 		126,tcp
2,		40 , 		1,		0 , 		126,tcp
3,		20 , 		0,		0 , 		126,tcp
3,		20 , 		1,		0 , 		126,tcp
3,		40 , 		0,		0 , 		126,tcp
3,		40 , 		1,		0 , 		126,tcp
4,		20 , 		0,		0 , 		126,tcp
4,		20 , 		1,		0 , 		126,tcp
4,		40 , 		0,		0 , 		126,tcp
4,		40 , 		1,		0 , 		126,tcp
5,		20 , 		0,		0 , 		126,tcp
5,		20 , 		1,		0 , 		126,tcp
5,		40 , 		0,		0 , 		126,tcp
5,		40 , 		1,		0 , 		126,tcp
6,		20 , 		0,		0 , 		126,tcp
6,		20 , 		1,		0 , 		126,tcp
6,		40 , 		0,		0 , 		126,tcp
6,		40 , 		1,		0 , 		126,tcp
7,		20 , 		0,		0 , 		126,tcp
7,		20 , 		1,		0 , 		126,tcp
7,		40 , 		0,		0 , 		126,tcp
7,		40 , 		1,		0 , 		126,tcp
0,		20 , 		0,		0 , 		127,tcp
0,		20 , 		1,		0 , 		127,tcp
0,		40 , 		0,		0 , 		127,tcp
0,		40 , 		1,		0 , 		127,tcp
1,		20 , 		0,		0 , 		127,tcp
1,		20 , 		1,		0 , 		127,tcp
1,		40 , 		0,		0 , 		127,tcp
1,		40 , 		1,		0 , 		127,tcp
2,		20 , 		0,		0 , 		127,tcp
2,		20 , 		1,		0 , 		127,tcp
2,		40 , 		0,		0 , 		127,tcp
2,		40 , 		1,		0 , 		127,tcp
3,		20 , 		0,		0 , 		127,tcp
3,		20 , 		1,		0 , 		127,tcp
3,		40 , 		0,		0 , 		127,tcp
3,		40 , 		1,		0 , 		127,tcp
4,		20 , 		0,		0 , 		127,tcp
4,		20 , 		1,		0 , 		127,tcp
4,		40 , 		0,		0 , 		127,tcp
4,		40 , 		1,		0 , 		127,tcp
5,		20 , 		0,		0 , 		127,tcp
5,		20 , 		1,		0 , 		127,tcp
5,		40 , 		0,		0 , 		127,tcp
5,		40 , 		1,		0 , 		127,tcp
6,		20 , 		0,		0 , 		127,tcp
6,		20 , 		1,		0 , 		127,tcp
6,		40 , 		0,		0 , 		127,tcp
6,		40 , 		1,		0 , 		127,tcp
7,		20 , 		0,		0 , 		127,tcp
7,		20 , 		1,		0 , 		127,tcp
7,		40 , 		0,		0 , 		127,tcp
7,		40 , 		1,		0 , 		127,tcp
0,		20 , 		0,		0 , 		128,tcp
0,		20 , 		1,		0 , 		128,tcp
0,		40 , 		0,		0 , 		128,tcp
0,		40 , 		1,		0 , 		128,tcp
1,		20 , 		0,		0 , 		128,tcp
1,		20 , 		1,		0 , 		128,tcp
1,		40 , 		0,		0 , 		128,tcp
1,		40 , 		1,		0 , 		128,tcp
2,		20 , 		0,		0 , 		128,tcp
2,		20 , 		1,		0 , 		128,tcp
2,		40 , 		0,		0 , 		128,tcp
2,		40 , 		1,		0 , 		128,tcp
3,		20 , 		0,		0 , 		128,tcp
3,		20 , 		1,		0 , 		128,tcp
3,		40 , 		0,		0 , 		128,tcp
3,		40 , 		1,		0 , 		128,tcp
4,		20 , 		0,		0 , 		128,tcp
4,		20 , 		1,		0 , 		128,tcp
4,		40 , 		0,		0 , 		128,tcp
4,		40 , 		1,		0 , 		128,tcp
5,		20 , 		0,		0 , 		128,tcp
5,		20 , 		1,		0 , 		128,tcp
5,		40 , 		0,		0 , 		128,tcp
5,		40 , 		1,		0 , 		128,tcp
6,		20 , 		0,		0 , 		128,tcp
6,		20 , 		1,		0 , 		128,tcp
6,		40 , 		0,		0 , 		128,tcp
6,		40 , 		1,		0 , 		128,tcp
7,		20 , 		0,		0 , 		128,tcp
7,		20 , 		1,		0 , 		128,tcp
7,		40 , 		0,		0 , 		128,tcp
7,		40 , 		1,		0 , 		128,tcp
0,		20 , 		0,		0 , 		129,tcp
0,		20 , 		1,		0 , 		129,tcp
0,		40 , 		0,		0 , 		129,tcp
0,		40 , 		1,		0 , 		129,tcp
1,		20 , 		0,		0 , 		129,tcp
1,		20 , 		1,		0 , 		129,tcp
1,		40 , 		0,		0 , 		129,tcp
1,		40 , 		1,		0 , 		129,tcp
2,		20 , 		0,		0 , 		129,tcp
2,		20 , 		1,		0 , 		129,tcp
2,		40 , 		0,		0 , 		129,tcp
2,		40 , 		1,		0 , 		129,tcp
3,		20 , 		0,		0 , 		129,tcp
3,		20 , 		1,		0 , 		129,tcp
3,		40 , 		0,		0 , 		129,tcp
3,		40 , 		1,		0 , 		129,tcp
4,		20 , 		0,		0 , 		129,tcp
4,		20 , 		1,		0 , 		129,tcp
4,		40 , 		0,		0 , 		129,tcp
4,		40 , 		1,		0 , 		129,tcp
5,		20 , 		0,		0 , 		129,tcp
5,		20 , 		1,		0 , 		129,tcp
5,		40 , 		0,		0 , 		129,tcp
5,		40 , 		1,		0 , 		129,tcp
6,		20 , 		0,		0 , 		129,tcp
6,		20 , 		1,		0 , 		129,tcp
6,		40 , 		0,		0 , 		129,tcp
6,		40 , 		1,		0 , 		129,tcp
7,		20 , 		0,		0 , 		129,tcp
7,		20 , 		1,		0 , 		129,tcp
7,		40 , 		0,		0 , 		129,tcp
7,		40 , 		1,		0 , 		129,tcp
0,		20 , 		0,		0 , 		130,tcp
0,		20 , 		1,		0 , 		130,tcp
0,		40 , 		0,		0 , 		130,tcp
0,		40 , 		1,		0 , 		130,tcp
1,		20 , 		0,		0 , 		130,tcp
1,		20 , 		1,		0 , 		130,tcp
1,		40 , 		0,		0 , 		130,tcp
1,		40 , 		1,		0 , 		130,tcp
2,		20 , 		0,		0 , 		130,tcp
2,		20 , 		1,		0 , 		130,tcp
2,		40 , 		0,		0 , 		130,tcp
2,		40 , 		1,		0 , 		130,tcp
3,		20 , 		0,		0 , 		130,tcp
3,		20 , 		1,		0 , 		130,tcp
3,		40 , 		0,		0 , 		130,tcp
3,		40 , 		1,		0 , 		130,tcp
4,		20 , 		0,		0 , 		130,tcp
4,		20 , 		1,		0 , 		130,tcp
4,		40 , 		0,		0 , 		130,tcp
4,		40 , 		1,		0 , 		130,tcp
5,		20 , 		0,		0 , 		130,tcp
5,		20 , 		1,		0 , 		130,tcp
5,		40 , 		0,		0 , 		130,tcp
5,		40 , 		1,		0 , 		130,tcp
6,		20 , 		0,		0 , 		130,tcp
6,		20 , 		1,		0 , 		130,tcp
6,		40 , 		0,		0 , 		130,tcp
6,		40 , 		1,		0 , 		130,tcp
7,		20 , 		0,		0 , 		130,tcp
7,		20 , 		1,		0 , 		130,tcp
7,		40 , 		0,		0 , 		130,tcp
7,		40 , 		1,		0 , 		130,tcp
0,		20 , 		0,		0 , 		131,tcp
0,		20 , 		1,		0 , 		131,tcp
0,		40 , 		0,		0 , 		131,tcp
0,		40 , 		1,		0 , 		131,tcp
1,		20 , 		0,		0 , 		131,tcp
1,		20 , 		1,		0 , 		131,tcp
1,		40 , 		0,		0 , 		131,tcp
1,		40 , 		1,		0 , 		131,tcp
2,		20 , 		0,		0 , 		131,tcp
2,		20 , 		1,		0 , 		131,tcp
2,		40 , 		0,		0 , 		131,tcp
2,		40 , 		1,		0 , 		131,tcp
3,		20 , 		0,		0 , 		131,tcp
3,		20 , 		1,		0 , 		131,tcp
3,		40 , 		0,		0 , 		131,tcp
3,		40 , 		1,		0 , 		131,tcp
4,		20 , 		0,		0 , 		131,tcp
4,		20 , 		1,		0 , 		131,tcp
4,		40 , 		0,		0 , 		131,tcp
4,		40 , 		1,		0 , 		131,tcp
5,		20 , 		0,		0 , 		131,tcp
5,		20 , 		1,		0 , 		131,tcp
5,		40 , 		0,		0 , 		131,tcp
5,		40 , 		1,		0 , 		131,tcp
6,		20 , 		0,		0 , 		131,tcp
6,		20 , 		1,		0 , 		131,tcp
6,		40 , 		0,		0 , 		131,tcp
6,		40 , 		1,		0 , 		131,tcp
7,		20 , 		0,		0 , 		131,tcp
7,		20 , 		1,		0 , 		131,tcp
7,		40 , 		0,		0 , 		131,tcp
7,		40 , 		1,		0 , 		131,tcp
0,		20 , 		0,		0 , 		132,tcp
0,		20 , 		1,		0 , 		132,tcp
0,		40 , 		0,		0 , 		132,tcp
0,		40 , 		1,		0 , 		132,tcp
1,		20 , 		0,		0 , 		132,tcp
1,		20 , 		1,		0 , 		132,tcp
1,		40 , 		0,		0 , 		132,tcp
1,		40 , 		1,		0 , 		132,tcp
2,		20 , 		0,		0 , 		132,tcp
2,		20 , 		1,		0 , 		132,tcp
2,		40 , 		0,		0 , 		132,tcp
2,		40 , 		1,		0 , 		132,tcp
3,		20 , 		0,		0 , 		132,tcp
3,		20 , 		1,		0 , 		132,tcp
3,		40 , 		0,		0 , 		132,tcp
3,		40 , 		1,		0 , 		132,tcp
4,		20 , 		0,		0 , 		132,tcp
4,		20 , 		1,		0 , 		132,tcp
4,		40 , 		0,		0 , 		132,tcp
4,		40 , 		1,		0 , 		132,tcp
5,		20 , 		0,		0 , 		132,tcp
5,		20 , 		1,		0 , 		132,tcp
5,		40 , 		0,		0 , 		132,tcp
5,		40 , 		1,		0 , 		132,tcp
6,		20 , 		0,		0 , 		132,tcp
6,		20 , 		1,		0 , 		132,tcp
6,		40 , 		0,		0 , 		132,tcp
6,		40 , 		1,		0 , 		132,tcp
7,		20 , 		0,		0 , 		132,tcp
7,		20 , 		1,		0 , 		132,tcp
7,		40 , 		0,		0 , 		132,tcp
7,		40 , 		1,		0 , 		132,tcp
0,		20 , 		0,		0 , 		133,tcp
0,		20 , 		1,		0 , 		133,tcp
0,		40 , 		0,		0 , 		133,tcp
0,		40 , 		1,		0 , 		133,tcp
1,		20 , 		0,		0 , 		133,tcp
1,		20 , 		1,		0 , 		133,tcp
1,		40 , 		0,		0 , 		133,tcp
1,		40 , 		1,		0 , 		133,tcp
2,		20 , 		0,		0 , 		133,tcp
2,		20 , 		1,		0 , 		133,tcp
2,		40 , 		0,		0 , 		133,tcp
2,		40 , 		1,		0 , 		133,tcp
3,		20 , 		0,		0 , 		133,tcp
3,		20 , 		1,		0 , 		133,tcp
3,		40 , 		0,		0 , 		133,tcp
3,		40 , 		1,		0 , 		133,tcp
4,		20 , 		0,		0 , 		133,tcp
4,		20 , 		1,		0 , 		133,tcp
4,		40 , 		0,		0 , 		133,tcp
4,		40 , 		1,		0 , 		133,tcp
5,		20 , 		0,		0 , 		133,tcp
5,		20 , 		1,		0 , 		133,tcp
5,		40 , 		0,		0 , 		133,tcp
5,		40 , 		1,		0 , 		133,tcp
6,		20 , 		0,		0 , 		133,tcp
6,		20 , 		1,		0 , 		133,tcp
6,		40 , 		0,		0 , 		133,tcp
6,		40 , 		1,		0 , 		133,tcp
7,		20 , 		0,		0 , 		133,tcp
7,		20 , 		1,		0 , 		133,tcp
7,		40 , 		0,		0 , 		133,tcp
7,		40 , 		1,		0 , 		133,tcp
0,		20 , 		0,		0 , 		134,tcp
0,		20 , 		1,		0 , 		134,tcp
0,		40 , 		0,		0 , 		134,tcp
0,		40 , 		1,		0 , 		134,tcp
1,		20 , 		0,		0 , 		134,tcp
1,		20 , 		1,		0 , 		134,tcp
1,		40 , 		0,		0 , 		134,tcp
1,		40 , 		1,		0 , 		134,tcp
2,		20 , 		0,		0 , 		134,tcp
2,		20 , 		1,		0 , 		134,tcp
2,		40 , 		0,		0 , 		134,tcp
2,		40 , 		1,		0 , 		134,tcp
3,		20 , 		0,		0 , 		134,tcp
3,		20 , 		1,		0 , 		134,tcp
3,		40 , 		0,		0 , 		134,tcp
3,		40 , 		1,		0 , 		134,tcp
4,		20 , 		0,		0 , 		134,tcp
4,		20 , 		1,		0 , 		134,tcp
4,		40 , 		0,		0 , 		134,tcp
4,		40 , 		1,		0 , 		134,tcp
5,		20 , 		0,		0 , 		134,tcp
5,		20 , 		1,		0 , 		134,tcp
5,		40 , 		0,		0 , 		134,tcp
5,		40 , 		1,		0 , 		134,tcp
6,		20 , 		0,		0 , 		134,tcp
6,		20 , 		1,		0 , 		134,tcp
6,		40 , 		0,		0 , 		134,tcp
6,		40 , 		1,		0 , 		134,tcp
7,		20 , 		0,		0 , 		134,tcp
7,		20 , 		1,		0 , 		134,tcp
7,		40 , 		0,		0 , 		134,tcp
7,		40 , 		1,		0 , 		134,tcp
0,		20 , 		0,		0 , 		135,tcp
0,		20 , 		1,		0 , 		135,tcp
0,		40 , 		0,		0 , 		135,tcp
0,		40 , 		1,		0 , 		135,tcp
1,		20 , 		0,		0 , 		135,tcp
1,		20 , 		1,		0 , 		135,tcp
1,		40 , 		0,		0 , 		135,tcp
1,		40 , 		1,		0 , 		135,tcp
2,		20 , 		0,		0 , 		135,tcp
2,		20 , 		1,		0 , 		135,tcp
2,		40 , 		0,		0 , 		135,tcp
2,		40 , 		1,		0 , 		135,tcp
3,		20 , 		0,		0 , 		135,tcp
3,		20 , 		1,		0 , 		135,tcp
3,		40 , 		0,		0 , 		135,tcp
3,		40 , 		1,		0 , 		135,tcp
4,		20 , 		0,		0 , 		135,tcp
4,		20 , 		1,		0 , 		135,tcp
4,		40 , 		0,		0 , 		135,tcp
4,		40 , 		1,		0 , 		135,tcp
5,		20 , 		0,		0 , 		135,tcp
5,		20 , 		1,		0 , 		135,tcp
5,		40 , 		0,		0 , 		135,tcp
5,		40 , 		1,		0 , 		135,tcp
6,		20 , 		0,		0 , 		135,tcp
6,		20 , 		1,		0 , 		135,tcp
6,		40 , 		0,		0 , 		135,tcp
6,		40 , 		1,		0 , 		135,tcp
7,		20 , 		0,		0 , 		135,tcp
7,		20 , 		1,		0 , 		135,tcp
7,		40 , 		0,		0 , 		135,tcp
7,		40 , 		1,		0 , 		135,tcp
0,		20 , 		0,		0 , 		136,tcp
0,		20 , 		1,		0 , 		136,tcp
0,		40 , 		0,		0 , 		136,tcp
0,		40 , 		1,		0 , 		136,tcp
1,		20 , 		0,		0 , 		136,tcp
1,		20 , 		1,		0 , 		136,tcp
1,		40 , 		0,		0 , 		136,tcp
1,		40 , 		1,		0 , 		136,tcp
2,		20 , 		0,		0 , 		136,tcp
2,		20 , 		1,		0 , 		136,tcp
2,		40 , 		0,		0 , 		136,tcp
2,		40 , 		1,		0 , 		136,tcp
3,		20 , 		0,		0 , 		136,tcp
3,		20 , 		1,		0 , 		136,tcp
3,		40 , 		0,		0 , 		136,tcp
3,		40 , 		1,		0 , 		136,tcp
4,		20 , 		0,		0 , 		136,tcp
4,		20 , 		1,		0 , 		136,tcp
4,		40 , 		0,		0 , 		136,tcp
4,		40 , 		1,		0 , 		136,tcp
5,		20 , 		0,		0 , 		136,tcp
5,		20 , 		1,		0 , 		136,tcp
5,		40 , 		0,		0 , 		136,tcp
5,		40 , 		1,		0 , 		136,tcp
6,		20 , 		0,		0 , 		136,tcp
6,		20 , 		1,		0 , 		136,tcp
6,		40 , 		0,		0 , 		136,tcp
6,		40 , 		1,		0 , 		136,tcp
7,		20 , 		0,		0 , 		136,tcp
7,		20 , 		1,		0 , 		136,tcp
7,		40 , 		0,		0 , 		136,tcp
7,		40 , 		1,		0 , 		136,tcp
0,		20 , 		0,		0 , 		137,tcp
0,		20 , 		1,		0 , 		137,tcp
0,		40 , 		0,		0 , 		137,tcp
0,		40 , 		1,		0 , 		137,tcp
1,		20 , 		0,		0 , 		137,tcp
1,		20 , 		1,		0 , 		137,tcp
1,		40 , 		0,		0 , 		137,tcp
1,		40 , 		1,		0 , 		137,tcp
2,		20 , 		0,		0 , 		137,tcp
2,		20 , 		1,		0 , 		137,tcp
2,		40 , 		0,		0 , 		137,tcp
2,		40 , 		1,		0 , 		137,tcp
3,		20 , 		0,		0 , 		137,tcp
3,		20 , 		1,		0 , 		137,tcp
3,		40 , 		0,		0 , 		137,tcp
3,		40 , 		1,		0 , 		137,tcp
4,		20 , 		0,		0 , 		137,tcp
4,		20 , 		1,		0 , 		137,tcp
4,		40 , 		0,		0 , 		137,tcp
4,		40 , 		1,		0 , 		137,tcp
5,		20 , 		0,		0 , 		137,tcp
5,		20 , 		1,		0 , 		137,tcp
5,		40 , 		0,		0 , 		137,tcp
5,		40 , 		1,		0 , 		137,tcp
6,		20 , 		0,		0 , 		137,tcp
6,		20 , 		1,		0 , 		137,tcp
6,		40 , 		0,		0 , 		137,tcp
6,		40 , 		1,		0 , 		137,tcp
7,		20 , 		0,		0 , 		137,tcp
7,		20 , 		1,		0 , 		137,tcp
7,		40 , 		0,		0 , 		137,tcp
7,		40 , 		1,		0 , 		137,tcp
0,		20 , 		0,		0 , 		138,tcp
0,		20 , 		1,		0 , 		138,tcp
0,		40 , 		0,		0 , 		138,tcp
0,		40 , 		1,		0 , 		138,tcp
1,		20 , 		0,		0 , 		138,tcp
1,		20 , 		1,		0 , 		138,tcp
1,		40 , 		0,		0 , 		138,tcp
1,		40 , 		1,		0 , 		138,tcp
2,		20 , 		0,		0 , 		138,tcp
2,		20 , 		1,		0 , 		138,tcp
2,		40 , 		0,		0 , 		138,tcp
2,		40 , 		1,		0 , 		138,tcp
3,		20 , 		0,		0 , 		138,tcp
3,		20 , 		1,		0 , 		138,tcp
3,		40 , 		0,		0 , 		138,tcp
3,		40 , 		1,		0 , 		138,tcp
4,		20 , 		0,		0 , 		138,tcp
4,		20 , 		1,		0 , 		138,tcp
4,		40 , 		0,		0 , 		138,tcp
4,		40 , 		1,		0 , 		138,tcp
5,		20 , 		0,		0 , 		138,tcp
5,		20 , 		1,		0 , 		138,tcp
5,		40 , 		0,		0 , 		138,tcp
