FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1,2104.084237338901,181.4284923094265,0.4748611318538835,91.06329443408096,174.88469228194728,0.007251631598834385,UDP
2,0.034720610115085086,0.034714116663446745,0.009327596666666667,0.0,0.03389948453055608,0.010548487625,UDP
3,0.21047412342644273,0.20262663312482584,0.027456846230769234,3.7037037037037033,0.19784917445227265,0.027745554647058825,UDP
4,0.09688512179983637,0.09681181744680346,0.06252255938461539,0.0,0.09454168317701003,0.04435642084000001,UDP
5,0.11802287318640038,0.1141021435907242,0.035747118689655175,3.3333333333333335,0.1114129288994175,0.0313551015,UDP
6,0.02341799141584662,0.023365729140119005,0.042673517200000004,0.0,0.022814961304563137,0.050991674,UDP
7,0.14313912387218763,0.14305997236581877,0.05446977897222223,0.0,0.1396857712963197,0.04993797914285714,UDP
8,0.03293477539824525,0.03293347568339873,0.03273659755555556,0.0,0.03215759646311235,0.022498313375000002,UDP
9,0.10719215795795946,0.10720861288319933,0.027810298071428572,0.0,0.10467956581072477,0.03004521655555556,UDP
10,0.03810473044332188,0.03811053668476923,0.009447229400000002,0.0,0.03721138760959005,0.010596929222222223,UDP
11,0.13054470875743132,0.13053378572462496,0.032315610088235296,0.0,0.1274655995779674,0.028438524333333333,UDP
12,0.1268937881923526,0.11975153606889062,0.022817377156250002,5.88235294117647,0.11694364695033932,0.024379037193548392,UDP
13,0.08579693944492554,0.08316441463321562,0.04020150728571428,4.545454545454546,0.08120750497075846,0.04511549655,UDP
14,0.005841432285029751,0,0.057039033,50.0,0.0028502833477000813,0,UDP
15,0.06669245191106751,0.06669671876926922,0.044152526684210526,0.0,0.06512602499947608,0.03022613538888889,UDP
16,0.03958105025677916,0.03955209852585394,0.0504959851,0.0,0.03862071768693998,0.02721499088888889,UDP
17,0.08375540176312707,0.08858752014858334,0.25426013925,0.0,0.08175952332924631,0.3377926393333333,UDP
18,0.0457442425897301,0.04574582791573515,0.0070901160000000005,0.0,0.04466790878470822,0.008468410833333334,UDP
19,0.1307828071945368,0.13819446440834626,0.15026982814285714,0.0,0.12771279834180968,0.17265648316666668,UDP
20,0.03607868279088168,0.03634957707549841,0.19619515345454547,0.0,0.035106760045695615,0.1515160523,UDP
21,0.03264655601890451,0.03261972671776701,0.04857850222222223,0.0,0.031852136338248474,0.0318989775,UDP
22,0.023327308317082355,0.023277399170197156,0.0476881335,0.0,0.022729151519120968,0.042238648000000004,UDP
23,0.04032581153569894,0.040336020685865684,0.00500757,0.0,0.039380512111742656,0.00627482,UDP
24,0.030443636721522307,0.030369102769143713,0.054760670375,0.0,0.02965455077547673,0.05175999271428572,UDP
25,0.06887190098740145,0.06641085003627413,0.02225172016666667,5.263157894736842,0.06485328107560592,0.02035818782352941,UDP
26,2104.084627028508,178.44912869613563,0.47155498593040474,91.17134390796583,172.81412634110458,0.006749538478024692,UDP
27,0.06997830832661198,0.06627988447319234,0.060580051937500004,5.88235294117647,0.06472069054179991,0.04304811006666667,UDP
28,0.16359210652672299,0.1636774930127745,0.02242286619047619,0.0,0.15975030655099684,0.024554187073170735,UDP
29,0.06961746084882336,0.06705848973599342,0.03817002370588236,5.555555555555555,0.06545862836041827,0.0486168655625,UDP
